id_telefone,Telefone,id_cliente
TEL_C16577_1,55519433932,C16577
TEL_C16577_2,55219969990,C16577
TEL_C16577_3,55319680257,C16577
TEL_C16578_1,55719903079,C16578
TEL_C16578_2,55219506155,C16578
TEL_C16578_3,55219066705,C16578
TEL_C16579_1,55219718183,C16579
TEL_C16579_2,55519366333,C16579
TEL_C16579_3,55119275626,C16579
TEL_C16580_1,55519841704,C16580
TEL_C16580_2,55219786708,C16580
TEL_C16580_3,55819088911,C16580
TEL_C16581_1,55819253979,C16581
TEL_C16581_2,55119835142,C16581
TEL_C16581_3,55119469870,C16581
TEL_C16582_1,55819400632,C16582
TEL_C16582_2,55119829133,C16582
TEL_C16583_1,55849411000,C16583
TEL_C16583_2,55419985683,C16583
TEL_C16584_1,55819811090,C16584
TEL_C16584_2,55119186615,C16584
TEL_C16584_3,55719878450,C16584
TEL_C16585_1,55419184666,C16585
TEL_C16585_2,55519646507,C16585
TEL_C16586_1,55619327753,C16586
TEL_C16586_2,55849416092,C16586
TEL_C16587_1,55519222694,C16587
TEL_C16587_2,55619382024,C16587
TEL_C16587_3,55849672850,C16587
TEL_C16588_1,55719133257,C16588
TEL_C16588_2,55619768076,C16588
TEL_C16589_1,55119803846,C16589
TEL_C16589_2,55619288176,C16589
TEL_C16589_3,55519620888,C16589
TEL_C16589_4,55819305567,C16589
TEL_C16590_1,55119485565,C16590
TEL_C16590_2,55819323395,C16590
TEL_C16591_1,55519827745,C16591
TEL_C16591_2,55319152013,C16591
TEL_C16591_3,55619693599,C16591
TEL_C16592_1,55419653731,C16592
TEL_C16592_2,55619087428,C16592
TEL_C16592_3,55619303573,C16592
TEL_C16593_1,55219271053,C16593
TEL_C16593_2,55819432649,C16593
TEL_C16593_3,55119644484,C16593
TEL_C16594_1,55619047006,C16594
TEL_C16594_2,55619005127,C16594
TEL_C16594_3,55419618359,C16594
TEL_C16595_1,55719240459,C16595
TEL_C16595_2,55619605702,C16595
TEL_C16596_1,55219518474,C16596
TEL_C16596_2,55619518810,C16596
TEL_C16596_3,55119088226,C16596
TEL_C16597_1,55719991885,C16597
TEL_C16597_2,55319404159,C16597
TEL_C16597_3,55219070024,C16597
TEL_C16597_4,55219916724,C16597
TEL_C16598_1,55219515356,C16598
TEL_C16598_2,55719541425,C16598
TEL_C16599_1,55319003192,C16599
TEL_C16599_2,55419306894,C16599
TEL_C16599_3,55319473520,C16599
TEL_C16600_1,55719421501,C16600
TEL_C16600_2,55219345535,C16600
TEL_C16600_3,55419312580,C16600
TEL_C16600_4,55719940644,C16600
TEL_C16601_1,55219273809,C16601
TEL_C16601_2,55819150149,C16601
TEL_C16601_3,55119306227,C16601
TEL_C16601_4,55519053522,C16601
TEL_C16602_1,55119672128,C16602
TEL_C16602_2,55219984097,C16602
TEL_C16602_3,55219803329,C16602
TEL_C16603_1,55219663619,C16603
TEL_C16603_2,55619201900,C16603
TEL_C16604_1,55319970888,C16604
TEL_C16604_2,55819208683,C16604
TEL_C16604_3,55519839916,C16604
TEL_C16604_4,55849348663,C16604
TEL_C16605_1,55119838226,C16605
TEL_C16605_2,55419304423,C16605
TEL_C16605_3,55319849510,C16605
TEL_C16605_4,55519512389,C16605
TEL_C16606_1,55619305407,C16606
TEL_C16606_2,55419748880,C16606
TEL_C16607_1,55519780296,C16607
TEL_C16607_2,55419468528,C16607
TEL_C16607_3,55319018998,C16607
TEL_C16608_1,55719486861,C16608
TEL_C16608_2,55619589797,C16608
TEL_C16608_3,55719791487,C16608
TEL_C16609_1,55519580313,C16609
TEL_C16609_2,55319164473,C16609
TEL_C16610_1,55419112640,C16610
TEL_C16610_2,55849308388,C16610
TEL_C16610_3,55619529451,C16610
TEL_C16610_4,55519272745,C16610
TEL_C16611_1,55319787087,C16611
TEL_C16611_2,55519648500,C16611
TEL_C16612_1,55819009897,C16612
TEL_C16612_2,55119531324,C16612
TEL_C16612_3,55619255947,C16612
TEL_C16612_4,55319646793,C16612
TEL_C16613_1,55319947956,C16613
TEL_C16613_2,55119388346,C16613
TEL_C16613_3,55519439821,C16613
TEL_C16614_1,55519072146,C16614
TEL_C16614_2,55849898384,C16614
TEL_C16614_3,55719355467,C16614
TEL_C16615_1,55419079358,C16615
TEL_C16615_2,55119642091,C16615
TEL_C16615_3,55519818691,C16615
TEL_C16616_1,55849619916,C16616
TEL_C16616_2,55849845807,C16616
TEL_C16617_1,55419720472,C16617
TEL_C16617_2,55219884818,C16617
TEL_C16617_3,55619388055,C16617
TEL_C16618_1,55319665486,C16618
TEL_C16618_2,55119193049,C16618
TEL_C16619_1,55419912163,C16619
TEL_C16619_2,55619559031,C16619
TEL_C16620_1,55719150370,C16620
TEL_C16620_2,55849482875,C16620
TEL_C16621_1,55619657089,C16621
TEL_C16621_2,55119434075,C16621
TEL_C16622_1,55519833984,C16622
TEL_C16622_2,55619428139,C16622
TEL_C16622_3,55819027904,C16622
TEL_C16623_1,55719776087,C16623
TEL_C16623_2,55819558128,C16623
TEL_C16623_3,55319626313,C16623
TEL_C16624_1,55319265878,C16624
TEL_C16624_2,55519272283,C16624
TEL_C16624_3,55849871316,C16624
TEL_C16625_1,55849803767,C16625
TEL_C16625_2,55419234666,C16625
TEL_C16626_1,55519303372,C16626
TEL_C16626_2,55719847884,C16626
TEL_C16626_3,55319108748,C16626
TEL_C16627_1,55619032998,C16627
TEL_C16627_2,55849929406,C16627
TEL_C16627_3,55619253461,C16627
TEL_C16628_1,55849706603,C16628
TEL_C16628_2,55319038592,C16628
TEL_C16629_1,55119516986,C16629
TEL_C16629_2,55319884604,C16629
TEL_C16630_1,55419589987,C16630
TEL_C16630_2,55319007505,C16630
TEL_C16630_3,55419220922,C16630
TEL_C16631_1,55419148566,C16631
TEL_C16631_2,55219179229,C16631
TEL_C16631_3,55419274670,C16631
TEL_C16631_4,55119302546,C16631
TEL_C16632_1,55719540131,C16632
TEL_C16632_2,55119856343,C16632
TEL_C16632_3,55319660712,C16632
TEL_C16633_1,55849208624,C16633
TEL_C16633_2,55219953909,C16633
TEL_C16633_3,55419688165,C16633
TEL_C16633_4,55819657306,C16633
TEL_C16634_1,55519139494,C16634
TEL_C16634_2,55519399998,C16634
TEL_C16634_3,55319143421,C16634
TEL_C16635_1,55419438623,C16635
TEL_C16635_2,55419679273,C16635
TEL_C16635_3,55319164892,C16635
TEL_C16635_4,55819773595,C16635
TEL_C16636_1,55719480930,C16636
TEL_C16636_2,55619370633,C16636
TEL_C16637_1,55319160074,C16637
TEL_C16637_2,55419084788,C16637
TEL_C16637_3,55619111266,C16637
TEL_C16638_1,55419217157,C16638
TEL_C16638_2,55849158947,C16638
TEL_C16639_1,55819403531,C16639
TEL_C16639_2,55119359795,C16639
TEL_C16640_1,55849151582,C16640
TEL_C16640_2,55849716622,C16640
TEL_C16640_3,55319347290,C16640
TEL_C16640_4,55119219010,C16640
TEL_C16641_1,55519994958,C16641
TEL_C16641_2,55119529056,C16641
TEL_C16642_1,55519215767,C16642
TEL_C16642_2,55419553537,C16642
TEL_C16643_1,55219227873,C16643
TEL_C16643_2,55619213825,C16643
TEL_C16643_3,55219708955,C16643
TEL_C16644_1,55219399643,C16644
TEL_C16644_2,55119166112,C16644
TEL_C16644_3,55419855449,C16644
TEL_C16644_4,55619441085,C16644
TEL_C16645_1,55849626857,C16645
TEL_C16645_2,55319748774,C16645
TEL_C16645_3,55849559770,C16645
TEL_C16646_1,55119402952,C16646
TEL_C16646_2,55519914785,C16646
TEL_C16646_3,55219671553,C16646
TEL_C16647_1,55419363854,C16647
TEL_C16647_2,55619630728,C16647
TEL_C16648_1,55119281550,C16648
TEL_C16648_2,55519446138,C16648
TEL_C16648_3,55849215300,C16648
TEL_C16648_4,55819846253,C16648
TEL_C16649_1,55219441644,C16649
TEL_C16649_2,55219555383,C16649
TEL_C16649_3,55619545988,C16649
TEL_C16649_4,55819528310,C16649
TEL_C16650_1,55819555001,C16650
TEL_C16650_2,55119837443,C16650
TEL_C16650_3,55119445932,C16650
TEL_C16650_4,55119914493,C16650
TEL_C16651_1,55619920255,C16651
TEL_C16651_2,55619895313,C16651
TEL_C16652_1,55849258321,C16652
TEL_C16652_2,55319818868,C16652
TEL_C16652_3,55319183153,C16652
TEL_C16652_4,55519284323,C16652
TEL_C16653_1,55119058971,C16653
TEL_C16653_2,55519272857,C16653
TEL_C16653_3,55519009239,C16653
TEL_C16653_4,55849325816,C16653
TEL_C16654_1,55319329775,C16654
TEL_C16654_2,55819799919,C16654
TEL_C16655_1,55119516504,C16655
TEL_C16655_2,55819322117,C16655
TEL_C16656_1,55119355749,C16656
TEL_C16656_2,55119756316,C16656
TEL_C16656_3,55849821947,C16656
TEL_C16656_4,55849442536,C16656
TEL_C16657_1,55219570885,C16657
TEL_C16657_2,55849162236,C16657
TEL_C16657_3,55319660704,C16657
TEL_C16658_1,55719033963,C16658
TEL_C16658_2,55319233430,C16658
TEL_C16658_3,55219799868,C16658
TEL_C16658_4,55819499955,C16658
TEL_C16659_1,55619356431,C16659
TEL_C16659_2,55419776180,C16659
TEL_C16659_3,55219882803,C16659
TEL_C16659_4,55419927478,C16659
TEL_C16660_1,55519237000,C16660
TEL_C16660_2,55519501104,C16660
TEL_C16660_3,55519672098,C16660
TEL_C16660_4,55619107310,C16660
TEL_C16661_1,55219439890,C16661
TEL_C16661_2,55119484326,C16661
TEL_C16661_3,55319699318,C16661
TEL_C16662_1,55119693202,C16662
TEL_C16662_2,55219876848,C16662
TEL_C16663_1,55119585931,C16663
TEL_C16663_2,55119089148,C16663
TEL_C16663_3,55219216352,C16663
TEL_C16664_1,55419755300,C16664
TEL_C16664_2,55719255788,C16664
TEL_C16664_3,55619713487,C16664
TEL_C16664_4,55819277824,C16664
TEL_C16665_1,55319681884,C16665
TEL_C16665_2,55619622533,C16665
TEL_C16666_1,55219109024,C16666
TEL_C16666_2,55519403038,C16666
TEL_C16667_1,55619165199,C16667
TEL_C16667_2,55619001858,C16667
TEL_C16668_1,55319334091,C16668
TEL_C16668_2,55319010281,C16668
TEL_C16668_3,55719647299,C16668
TEL_C16668_4,55119232846,C16668
TEL_C16669_1,55219360010,C16669
TEL_C16669_2,55519631622,C16669
TEL_C16670_1,55819887984,C16670
TEL_C16670_2,55819512409,C16670
TEL_C16670_3,55819610986,C16670
TEL_C16671_1,55319391103,C16671
TEL_C16671_2,55719751534,C16671
TEL_C16671_3,55849651160,C16671
TEL_C16671_4,55219411489,C16671
TEL_C16672_1,55819152830,C16672
TEL_C16672_2,55619314630,C16672
TEL_C16672_3,55419879174,C16672
TEL_C16673_1,55219962849,C16673
TEL_C16673_2,55219468299,C16673
TEL_C16674_1,55619904574,C16674
TEL_C16674_2,55319606382,C16674
TEL_C16674_3,55619511141,C16674
TEL_C16675_1,55849197620,C16675
TEL_C16675_2,55719804713,C16675
TEL_C16675_3,55119145671,C16675
TEL_C16676_1,55719589549,C16676
TEL_C16676_2,55419009262,C16676
TEL_C16676_3,55419699759,C16676
TEL_C16677_1,55519492601,C16677
TEL_C16677_2,55519458043,C16677
TEL_C16677_3,55319335635,C16677
TEL_C16677_4,55849320073,C16677
TEL_C16678_1,55119040237,C16678
TEL_C16678_2,55319681230,C16678
TEL_C16678_3,55519633445,C16678
TEL_C16678_4,55219237816,C16678
TEL_C16679_1,55849475122,C16679
TEL_C16679_2,55719775739,C16679
TEL_C16680_1,55719213932,C16680
TEL_C16680_2,55219983313,C16680
TEL_C16680_3,55849330330,C16680
TEL_C16680_4,55419378372,C16680
TEL_C16681_1,55119383290,C16681
TEL_C16681_2,55819433865,C16681
TEL_C16681_3,55849788617,C16681
TEL_C16682_1,55419534172,C16682
TEL_C16682_2,55819242602,C16682
TEL_C16683_1,55319860209,C16683
TEL_C16683_2,55819732456,C16683
TEL_C16683_3,55849762448,C16683
TEL_C16683_4,55419000245,C16683
TEL_C16684_1,55219180422,C16684
TEL_C16684_2,55419968260,C16684
TEL_C16684_3,55219693729,C16684
TEL_C16684_4,55819255926,C16684
TEL_C16685_1,55519759940,C16685
TEL_C16685_2,55519987867,C16685
TEL_C16686_1,55219114878,C16686
TEL_C16686_2,55849443127,C16686
TEL_C16686_3,55419900167,C16686
TEL_C16687_1,55319742653,C16687
TEL_C16687_2,55219075537,C16687
TEL_C16687_3,55419088189,C16687
TEL_C16688_1,55849718455,C16688
TEL_C16688_2,55419955244,C16688
TEL_C16688_3,55719204651,C16688
TEL_C16689_1,55219474829,C16689
TEL_C16689_2,55819628889,C16689
TEL_C16690_1,55819602772,C16690
TEL_C16690_2,55419439231,C16690
TEL_C16690_3,55849387542,C16690
TEL_C16691_1,55619582305,C16691
TEL_C16691_2,55419133372,C16691
TEL_C16691_3,55719918219,C16691
TEL_C16691_4,55719093080,C16691
TEL_C16692_1,55419752386,C16692
TEL_C16692_2,55719785338,C16692
TEL_C16693_1,55119804007,C16693
TEL_C16693_2,55219374744,C16693
TEL_C16693_3,55519768679,C16693
TEL_C16694_1,55719077062,C16694
TEL_C16694_2,55849023652,C16694
TEL_C16694_3,55849906477,C16694
TEL_C16695_1,55619761117,C16695
TEL_C16695_2,55319336192,C16695
TEL_C16695_3,55519449752,C16695
TEL_C16695_4,55849387682,C16695
TEL_C16696_1,55619760894,C16696
TEL_C16696_2,55219211517,C16696
TEL_C16697_1,55619139626,C16697
TEL_C16697_2,55319136625,C16697
TEL_C16697_3,55849067511,C16697
TEL_C16698_1,55419201581,C16698
TEL_C16698_2,55819475382,C16698
TEL_C16698_3,55719129030,C16698
TEL_C16698_4,55519460642,C16698
TEL_C16699_1,55819617839,C16699
TEL_C16699_2,55849535304,C16699
TEL_C16699_3,55119085063,C16699
TEL_C16699_4,55119761080,C16699
TEL_C16700_1,55619042701,C16700
TEL_C16700_2,55319021123,C16700
TEL_C16700_3,55219935456,C16700
TEL_C16700_4,55849349357,C16700
TEL_C16701_1,55619083014,C16701
TEL_C16701_2,55219225700,C16701
TEL_C16701_3,55619151920,C16701
TEL_C16701_4,55319878419,C16701
TEL_C16702_1,55219015549,C16702
TEL_C16702_2,55119181265,C16702
TEL_C16703_1,55619672010,C16703
TEL_C16703_2,55319045770,C16703
TEL_C16703_3,55419394491,C16703
TEL_C16704_1,55119927077,C16704
TEL_C16704_2,55849417421,C16704
TEL_C16704_3,55319851356,C16704
TEL_C16704_4,55519227432,C16704
TEL_C16705_1,55819568455,C16705
TEL_C16705_2,55119556680,C16705
TEL_C16706_1,55519712088,C16706
TEL_C16706_2,55849581911,C16706
TEL_C16707_1,55619535995,C16707
TEL_C16707_2,55419694207,C16707
TEL_C16708_1,55849699675,C16708
TEL_C16708_2,55419318966,C16708
TEL_C16708_3,55719011243,C16708
TEL_C16709_1,55119068425,C16709
TEL_C16709_2,55219922303,C16709
TEL_C16710_1,55219149480,C16710
TEL_C16710_2,55719124017,C16710
TEL_C16710_3,55219028842,C16710
TEL_C16711_1,55119200616,C16711
TEL_C16711_2,55619505713,C16711
TEL_C16711_3,55219504263,C16711
TEL_C16712_1,55619374854,C16712
TEL_C16712_2,55719132710,C16712
TEL_C16712_3,55519502314,C16712
TEL_C16713_1,55819847384,C16713
TEL_C16713_2,55119079667,C16713
TEL_C16713_3,55319534672,C16713
TEL_C16713_4,55219063338,C16713
TEL_C16714_1,55319648060,C16714
TEL_C16714_2,55319801853,C16714
TEL_C16714_3,55619078761,C16714
TEL_C16714_4,55219494564,C16714
TEL_C16715_1,55849439818,C16715
TEL_C16715_2,55219070293,C16715
TEL_C16715_3,55119493714,C16715
TEL_C16715_4,55619602911,C16715
TEL_C16716_1,55519538255,C16716
TEL_C16716_2,55319301706,C16716
TEL_C16717_1,55319586979,C16717
TEL_C16717_2,55519406376,C16717
TEL_C16717_3,55419196946,C16717
TEL_C16717_4,55219637595,C16717
TEL_C16718_1,55419240181,C16718
TEL_C16718_2,55719240460,C16718
TEL_C16719_1,55519354670,C16719
TEL_C16719_2,55849663897,C16719
TEL_C16720_1,55619541029,C16720
TEL_C16720_2,55219958359,C16720
TEL_C16720_3,55219992845,C16720
TEL_C16720_4,55319019802,C16720
TEL_C16721_1,55419159569,C16721
TEL_C16721_2,55219093726,C16721
TEL_C16722_1,55819327947,C16722
TEL_C16722_2,55819636740,C16722
TEL_C16722_3,55849767691,C16722
TEL_C16723_1,55819797417,C16723
TEL_C16723_2,55119864150,C16723
TEL_C16724_1,55219452219,C16724
TEL_C16724_2,55849045406,C16724
TEL_C16724_3,55419018328,C16724
TEL_C16725_1,55619204647,C16725
TEL_C16725_2,55819720785,C16725
TEL_C16725_3,55519843055,C16725
TEL_C16725_4,55519497424,C16725
TEL_C16726_1,55849186538,C16726
TEL_C16726_2,55219944386,C16726
TEL_C16726_3,55619794773,C16726
TEL_C16726_4,55419550647,C16726
TEL_C16727_1,55119931028,C16727
TEL_C16727_2,55619093906,C16727
TEL_C16727_3,55819491222,C16727
TEL_C16728_1,55419449009,C16728
TEL_C16728_2,55219364072,C16728
TEL_C16729_1,55819488476,C16729
TEL_C16729_2,55619401226,C16729
TEL_C16730_1,55119925527,C16730
TEL_C16730_2,55619730579,C16730
TEL_C16731_1,55419537643,C16731
TEL_C16731_2,55819718498,C16731
TEL_C16731_3,55619969970,C16731
TEL_C16731_4,55419042893,C16731
TEL_C16732_1,55419167226,C16732
TEL_C16732_2,55219493041,C16732
TEL_C16732_3,55849757637,C16732
TEL_C16733_1,55619369102,C16733
TEL_C16733_2,55119179784,C16733
TEL_C16734_1,55819081894,C16734
TEL_C16734_2,55849123284,C16734
TEL_C16734_3,55619665206,C16734
TEL_C16734_4,55519610473,C16734
TEL_C16735_1,55519501519,C16735
TEL_C16735_2,55219314413,C16735
TEL_C16735_3,55119092861,C16735
TEL_C16736_1,55849284595,C16736
TEL_C16736_2,55519141054,C16736
TEL_C16736_3,55819153291,C16736
TEL_C16736_4,55849033611,C16736
TEL_C16737_1,55219815603,C16737
TEL_C16737_2,55119363405,C16737
TEL_C16737_3,55219120362,C16737
TEL_C16737_4,55419182203,C16737
TEL_C16738_1,55119231486,C16738
TEL_C16738_2,55819391936,C16738
TEL_C16738_3,55619044390,C16738
TEL_C16738_4,55519048656,C16738
TEL_C16739_1,55119714014,C16739
TEL_C16739_2,55849737433,C16739
TEL_C16739_3,55319194140,C16739
TEL_C16740_1,55319574444,C16740
TEL_C16740_2,55219002639,C16740
TEL_C16741_1,55849321344,C16741
TEL_C16741_2,55419264349,C16741
TEL_C16742_1,55819930942,C16742
TEL_C16742_2,55519252714,C16742
TEL_C16742_3,55419852297,C16742
TEL_C16742_4,55119893296,C16742
TEL_C16743_1,55219902632,C16743
TEL_C16743_2,55119897770,C16743
TEL_C16744_1,55119761489,C16744
TEL_C16744_2,55819797895,C16744
TEL_C16744_3,55319187995,C16744
TEL_C16744_4,55619834075,C16744
TEL_C16745_1,55419402736,C16745
TEL_C16745_2,55219608221,C16745
TEL_C16746_1,55819419379,C16746
TEL_C16746_2,55719317754,C16746
TEL_C16747_1,55719073929,C16747
TEL_C16747_2,55119214242,C16747
TEL_C16747_3,55219410274,C16747
TEL_C16747_4,55319822794,C16747
TEL_C16748_1,55819191101,C16748
TEL_C16748_2,55419054531,C16748
TEL_C16748_3,55819460058,C16748
TEL_C16748_4,55849768214,C16748
TEL_C16749_1,55719317052,C16749
TEL_C16749_2,55849218757,C16749
TEL_C16750_1,55319490938,C16750
TEL_C16750_2,55419818761,C16750
TEL_C16750_3,55419248791,C16750
TEL_C16751_1,55319527529,C16751
TEL_C16751_2,55819230722,C16751
TEL_C16752_1,55119355483,C16752
TEL_C16752_2,55619668931,C16752
TEL_C16752_3,55319003555,C16752
TEL_C16753_1,55319945739,C16753
TEL_C16753_2,55819033291,C16753
TEL_C16753_3,55719024882,C16753
TEL_C16753_4,55319068974,C16753
TEL_C16754_1,55719267379,C16754
TEL_C16754_2,55119256350,C16754
TEL_C16755_1,55219627833,C16755
TEL_C16755_2,55619034381,C16755
TEL_C16756_1,55219268175,C16756
TEL_C16756_2,55219673794,C16756
TEL_C16757_1,55519792014,C16757
TEL_C16757_2,55719524668,C16757
TEL_C16757_3,55519211040,C16757
TEL_C16758_1,55619702523,C16758
TEL_C16758_2,55419488966,C16758
TEL_C16758_3,55719509424,C16758
TEL_C16759_1,55849136250,C16759
TEL_C16759_2,55819929788,C16759
TEL_C16759_3,55319643490,C16759
TEL_C16760_1,55119160216,C16760
TEL_C16760_2,55119946698,C16760
TEL_C16761_1,55519626998,C16761
TEL_C16761_2,55519915380,C16761
TEL_C16761_3,55419288754,C16761
TEL_C16761_4,55119901175,C16761
TEL_C16762_1,55519756341,C16762
TEL_C16762_2,55419956266,C16762
TEL_C16763_1,55849381750,C16763
TEL_C16763_2,55119986813,C16763
TEL_C16764_1,55419895273,C16764
TEL_C16764_2,55849182236,C16764
TEL_C16764_3,55419358523,C16764
TEL_C16764_4,55719258205,C16764
TEL_C16765_1,55619361368,C16765
TEL_C16765_2,55719431472,C16765
TEL_C16766_1,55319412958,C16766
TEL_C16766_2,55849513334,C16766
TEL_C16767_1,55819105238,C16767
TEL_C16767_2,55849573147,C16767
TEL_C16768_1,55119627003,C16768
TEL_C16768_2,55119681344,C16768
TEL_C16768_3,55849417070,C16768
TEL_C16769_1,55619481441,C16769
TEL_C16769_2,55419723197,C16769
TEL_C16769_3,55319937650,C16769
TEL_C16769_4,55419326504,C16769
TEL_C16770_1,55119185096,C16770
TEL_C16770_2,55419022002,C16770
TEL_C16770_3,55619549031,C16770
TEL_C16771_1,55419943607,C16771
TEL_C16771_2,55419752749,C16771
TEL_C16771_3,55419192034,C16771
TEL_C16771_4,55849122031,C16771
TEL_C16772_1,55419354176,C16772
TEL_C16772_2,55819254759,C16772
TEL_C16773_1,55519973596,C16773
TEL_C16773_2,55819655075,C16773
TEL_C16774_1,55719646456,C16774
TEL_C16774_2,55219102289,C16774
TEL_C16774_3,55619884022,C16774
TEL_C16774_4,55219482720,C16774
TEL_C16775_1,55519538013,C16775
TEL_C16775_2,55519335161,C16775
TEL_C16775_3,55519700912,C16775
TEL_C16775_4,55849839570,C16775
TEL_C16776_1,55619840642,C16776
TEL_C16776_2,55519727933,C16776
TEL_C16777_1,55849019679,C16777
TEL_C16777_2,55219133047,C16777
TEL_C16777_3,55849596720,C16777
TEL_C16778_1,55819662327,C16778
TEL_C16778_2,55849838522,C16778
TEL_C16778_3,55519963607,C16778
TEL_C16778_4,55719123658,C16778
TEL_C16779_1,55519442267,C16779
TEL_C16779_2,55849283801,C16779
TEL_C16779_3,55849365377,C16779
TEL_C16780_1,55819409508,C16780
TEL_C16780_2,55119849454,C16780
TEL_C16780_3,55519396622,C16780
TEL_C16781_1,55319252110,C16781
TEL_C16781_2,55119302481,C16781
TEL_C16781_3,55119403679,C16781
TEL_C16782_1,55519880662,C16782
TEL_C16782_2,55849131933,C16782
TEL_C16782_3,55419593577,C16782
TEL_C16783_1,55849782259,C16783
TEL_C16783_2,55219441365,C16783
TEL_C16783_3,55519149714,C16783
TEL_C16784_1,55419974817,C16784
TEL_C16784_2,55719979572,C16784
TEL_C16784_3,55819575330,C16784
TEL_C16785_1,55119308083,C16785
TEL_C16785_2,55619115748,C16785
TEL_C16785_3,55419594541,C16785
TEL_C16786_1,55219758413,C16786
TEL_C16786_2,55819328872,C16786
TEL_C16786_3,55849462638,C16786
TEL_C16787_1,55619970421,C16787
TEL_C16787_2,55119583368,C16787
TEL_C16787_3,55719878307,C16787
TEL_C16787_4,55519529905,C16787
TEL_C16788_1,55419031844,C16788
TEL_C16788_2,55719243140,C16788
TEL_C16789_1,55719748592,C16789
TEL_C16789_2,55519570179,C16789
TEL_C16789_3,55119416942,C16789
TEL_C16790_1,55819764365,C16790
TEL_C16790_2,55719753351,C16790
TEL_C16790_3,55219678203,C16790
TEL_C16791_1,55819750984,C16791
TEL_C16791_2,55519443311,C16791
TEL_C16791_3,55849631699,C16791
TEL_C16792_1,55119125354,C16792
TEL_C16792_2,55419739315,C16792
TEL_C16792_3,55419707803,C16792
TEL_C16792_4,55619482166,C16792
TEL_C16793_1,55619693766,C16793
TEL_C16793_2,55319242245,C16793
TEL_C16794_1,55519380933,C16794
TEL_C16794_2,55619204414,C16794
TEL_C16795_1,55319364685,C16795
TEL_C16795_2,55819573671,C16795
TEL_C16795_3,55819301315,C16795
TEL_C16795_4,55519636721,C16795
TEL_C16796_1,55419373830,C16796
TEL_C16796_2,55619049556,C16796
TEL_C16797_1,55519747079,C16797
TEL_C16797_2,55119437331,C16797
TEL_C16797_3,55119491494,C16797
TEL_C16798_1,55419740901,C16798
TEL_C16798_2,55819258907,C16798
TEL_C16798_3,55819663877,C16798
TEL_C16799_1,55419276513,C16799
TEL_C16799_2,55519499250,C16799
TEL_C16799_3,55519395107,C16799
TEL_C16799_4,55519179464,C16799
TEL_C16800_1,55319860379,C16800
TEL_C16800_2,55819949140,C16800
TEL_C16800_3,55519469289,C16800
TEL_C16801_1,55719805726,C16801
TEL_C16801_2,55719890393,C16801
TEL_C16802_1,55819179522,C16802
TEL_C16802_2,55419491922,C16802
TEL_C16802_3,55619597540,C16802
TEL_C16802_4,55419588189,C16802
TEL_C16803_1,55419141470,C16803
TEL_C16803_2,55719864496,C16803
TEL_C16803_3,55719166258,C16803
TEL_C16804_1,55819010553,C16804
TEL_C16804_2,55119134374,C16804
TEL_C16804_3,55519189121,C16804
TEL_C16805_1,55719419192,C16805
TEL_C16805_2,55719451816,C16805
TEL_C16805_3,55719846127,C16805
TEL_C16806_1,55419418803,C16806
TEL_C16806_2,55619291188,C16806
TEL_C16806_3,55849260935,C16806
TEL_C16806_4,55719166383,C16806
TEL_C16807_1,55419306928,C16807
TEL_C16807_2,55619349833,C16807
TEL_C16807_3,55849307943,C16807
TEL_C16808_1,55619299547,C16808
TEL_C16808_2,55419996968,C16808
TEL_C16809_1,55819796522,C16809
TEL_C16809_2,55519706700,C16809
TEL_C16810_1,55819382558,C16810
TEL_C16810_2,55419575891,C16810
TEL_C16810_3,55819311374,C16810
TEL_C16810_4,55119595329,C16810
TEL_C16811_1,55519191327,C16811
TEL_C16811_2,55219020151,C16811
TEL_C16811_3,55319985227,C16811
TEL_C16812_1,55849622635,C16812
TEL_C16812_2,55849938262,C16812
TEL_C16812_3,55849193850,C16812
TEL_C16812_4,55119158560,C16812
TEL_C16813_1,55719836249,C16813
TEL_C16813_2,55219739671,C16813
TEL_C16813_3,55519897067,C16813
TEL_C16814_1,55719058040,C16814
TEL_C16814_2,55619475812,C16814
TEL_C16814_3,55119436930,C16814
TEL_C16815_1,55719730770,C16815
TEL_C16815_2,55849492245,C16815
TEL_C16815_3,55319104078,C16815
TEL_C16816_1,55519935664,C16816
TEL_C16816_2,55219159197,C16816
TEL_C16816_3,55519217717,C16816
TEL_C16817_1,55619028570,C16817
TEL_C16817_2,55519766772,C16817
TEL_C16818_1,55219950223,C16818
TEL_C16818_2,55719240943,C16818
TEL_C16818_3,55219707010,C16818
TEL_C16818_4,55419495166,C16818
TEL_C16819_1,55319737277,C16819
TEL_C16819_2,55619047167,C16819
TEL_C16819_3,55819974902,C16819
TEL_C16820_1,55719808087,C16820
TEL_C16820_2,55519440476,C16820
TEL_C16821_1,55849579272,C16821
TEL_C16821_2,55119142178,C16821
TEL_C16822_1,55519779302,C16822
TEL_C16822_2,55419599457,C16822
TEL_C16822_3,55719426063,C16822
TEL_C16822_4,55219974612,C16822
TEL_C16823_1,55319225410,C16823
TEL_C16823_2,55719334219,C16823
TEL_C16823_3,55819074229,C16823
TEL_C16824_1,55419936479,C16824
TEL_C16824_2,55849293287,C16824
TEL_C16824_3,55319373087,C16824
TEL_C16825_1,55319143605,C16825
TEL_C16825_2,55849317298,C16825
TEL_C16826_1,55719582431,C16826
TEL_C16826_2,55619558356,C16826
