num_conta,TipoConta,Saldo,DataAbertura
AC41379822,Conta Digital,12970.03,2023-01-26
AC21802175,Conta Corrente,4735.98,2022-06-26
AC32768100,Conta Digital,3109.76,2022-10-14
AC48247663,Conta Digital,4841.66,2022-10-28
AC77137134,Conta Pagamento,3073.49,2023-11-01
AC42880771,Conta Corrente,1761.41,2021-02-21
AC11753373,Conta Pagamento,412.57,2021-01-27
AC41680999,Conta Digital,1069.65,2021-03-18
AC26860474,Conta Digital,1638.65,2021-06-27
AC33556005,Conta Digital,16767.19,2023-10-16
AC95799514,Conta Pagamento,7045.13,2022-08-02
AC18413570,Conta Corrente,770.56,2021-09-01
AC26356983,Conta Digital,4639.89,2023-07-27
AC83383603,Conta Corrente,3167.48,2022-02-12
AC88393198,Conta Corrente,1273.44,2022-03-01
AC70754338,Conta Pagamento,4591.64,2023-04-11
AC14214681,Conta Digital,8334.75,2022-09-20
AC66519329,Conta Digital,7451.89,2022-06-23
AC78955947,Conta Corrente,17007.25,2023-12-09
AC37692452,Conta PJ,9876.32,2023-07-15
AC59506552,Conta Pagamento,1053.93,2021-02-18
AC92176328,Conta Digital,7400.27,2022-06-14
AC89103165,Conta PJ,2259.63,2022-07-11
AC49486314,Conta PJ,18342.24,2023-09-06
AC62811725,Conta Corrente,8826.78,2022-11-14
AC60043305,Conta Digital,5277.93,2022-07-24
AC73651928,Conta PJ,14226.71,2023-01-10
AC50635237,Conta Pagamento,13253.94,2023-04-28
AC22477594,Conta Corrente,9622.95,2023-08-04
AC18874543,Conta PJ,6139.69,2022-09-26
AC71197705,Conta Corrente,1698.0,2021-11-04
AC72450345,Conta Corrente,2297.34,2021-09-05
AC49949424,Conta Corrente,4155.79,2022-11-18
AC84893041,Conta Corrente,18361.34,2023-06-02
AC18801470,Conta Digital,1599.09,2021-10-14
AC79877239,Conta Digital,8061.86,2022-01-19
AC28825515,Conta Pagamento,11082.78,2023-08-01
AC35155387,Conta Corrente,2373.86,2022-11-18
AC63338883,Conta Digital,2208.31,2022-06-04
AC64509745,Conta Corrente,933.21,2021-11-23
AC23841228,Conta Pagamento,5375.87,2023-02-18
AC47666271,Conta Digital,304.08,2021-11-10
AC22646387,Conta Digital,7130.43,2023-01-04
AC31651599,Conta Pagamento,1599.8,2022-10-10
AC37450152,Conta PJ,11327.89,2023-03-16
AC94426104,Conta Corrente,9834.14,2022-04-14
AC52906464,Conta Pagamento,2391.51,2021-06-13
AC26361205,Conta Corrente,3741.13,2022-12-11
AC12277118,Conta Corrente,2028.4,2022-03-24
AC91493871,Conta Corrente,17244.14,2023-02-14
AC51639996,Conta Corrente,641.07,2021-02-06
AC19215700,Conta Corrente,8326.35,2022-11-03
AC56490686,Conta Digital,2210.82,2021-04-20
AC90555064,Conta Corrente,19642.68,2023-01-18
AC25285972,Conta Digital,1900.25,2021-06-12
AC77849655,Conta PJ,1953.92,2021-02-20
AC88067602,Conta Corrente,2899.67,2021-12-06
AC98463153,Conta Corrente,5282.24,2022-01-12
AC41692170,Conta Corrente,5983.4,2022-03-18
AC46370680,Conta Corrente,9910.69,2022-08-21
AC34016110,Conta Pagamento,5332.27,2022-06-01
AC18462955,Conta PJ,6043.78,2023-03-28
AC44063076,Conta Pagamento,7281.71,2022-11-03
AC10119159,Conta Corrente,3966.84,2022-07-02
AC49661458,Conta Digital,9038.72,2022-12-18
AC52555414,Conta Digital,15240.34,2023-04-17
AC23709082,Conta Digital,1978.4,2023-02-24
AC70841218,Conta PJ,3949.94,2022-04-14
AC73922522,Conta Corrente,4386.74,2023-05-24
AC71572175,Conta Digital,10712.23,2023-02-09
AC48516700,Conta Pagamento,1771.97,2023-08-17
AC31144610,Conta PJ,3211.25,2022-07-16
AC41978880,Conta Pagamento,5373.15,2022-12-06
AC67496963,Conta Digital,5561.46,2023-08-09
AC73679854,Conta Corrente,3285.98,2022-07-11
AC38839200,Conta Corrente,3241.87,2022-05-16
AC80002036,Conta PJ,1447.52,2022-05-09
AC51180526,Conta Pagamento,12906.41,2023-01-15
AC40286404,Conta Pagamento,7141.25,2022-04-07
AC33967356,Conta Corrente,2608.95,2021-05-04
AC13840028,Conta Pagamento,9766.66,2022-08-17
AC68541347,Conta PJ,1450.59,2021-05-07
AC15454358,Conta Corrente,529.51,2022-08-06
AC27090521,Conta PJ,1724.42,2023-06-24
AC13316823,Conta Corrente,2631.98,2021-06-07
AC56376056,Conta Digital,1784.64,2021-12-15
AC18945309,Conta Corrente,1461.25,2023-05-25
AC95180857,Conta Digital,1007.59,2021-11-04
AC65842988,Conta Corrente,2409.46,2021-11-12
AC91369364,Conta Digital,1318.77,2021-09-22
AC95553599,Conta PJ,6236.96,2022-11-17
AC76437754,Conta Corrente,16605.19,2023-12-04
AC98969667,Conta Digital,7353.8,2022-12-18
AC58384547,Conta Corrente,3539.9,2023-07-12
AC97707196,Conta Pagamento,8411.27,2022-07-02
AC83241924,Conta Corrente,1935.8,2023-11-08
AC34818672,Conta Corrente,997.0,2021-07-13
AC27042983,Conta Digital,887.85,2021-07-04
AC20984635,Conta Pagamento,9176.63,2022-10-05
AC83830244,Conta Digital,1380.93,2022-04-23
AC28128446,Conta Digital,8290.88,2022-11-20
AC54853303,Conta Digital,1808.21,2021-05-18
AC52642969,Conta Corrente,8808.88,2022-06-06
AC29258720,Conta Digital,688.94,2021-01-10
AC12178279,Conta Corrente,8769.17,2023-02-20
AC71807273,Conta Digital,2418.68,2021-02-26
AC61910419,Conta Corrente,8456.9,2022-10-13
AC57014601,Conta Pagamento,1905.38,2021-02-10
AC64531390,Conta Digital,9536.68,2022-05-13
AC68795430,Conta Corrente,2371.24,2022-08-27
AC28794168,Conta Corrente,11979.97,2023-03-19
AC91968472,Conta Corrente,2062.16,2021-01-15
AC78752264,Conta Pagamento,1682.16,2022-09-20
AC77703037,Conta Digital,19695.47,2023-03-06
AC54144062,Conta Corrente,9791.72,2022-10-26
AC44296000,Conta Pagamento,1081.35,2022-04-03
AC80574892,Conta Corrente,2808.63,2021-03-07
AC73342877,Conta Corrente,1571.21,2021-02-01
AC29276448,Conta Corrente,15193.17,2023-05-27
AC64079873,Conta Pagamento,14840.14,2023-08-01
AC67465038,Conta Corrente,10869.47,2023-07-02
AC41391502,Conta Pagamento,539.29,2021-05-11
AC80664320,Conta Digital,8542.08,2022-04-24
AC70519317,Conta Digital,1026.68,2021-04-07
AC99900586,Conta Corrente,3665.28,2022-12-23
AC30794969,Conta Pagamento,2397.99,2021-12-20
AC11554561,Conta Corrente,7313.79,2022-08-17
AC98435221,Conta Corrente,2969.99,2021-05-15
AC34330386,Conta Digital,2425.32,2021-10-18
AC73639933,Conta Pagamento,2422.76,2021-01-15
AC90126176,Conta Corrente,641.5,2022-02-28
AC79464576,Conta Pagamento,18899.19,2023-07-04
AC27233856,Conta Pagamento,7522.27,2023-03-09
AC30927905,Conta Corrente,3583.61,2022-07-25
AC93676411,Conta Digital,5452.06,2022-12-22
AC96527725,Conta Corrente,15026.52,2023-02-23
AC14593555,Conta Corrente,1147.56,2021-07-23
AC58259419,Conta Corrente,6571.16,2022-06-04
AC26369664,Conta Corrente,1165.31,2023-05-27
AC74889336,Conta Corrente,13109.36,2023-09-05
AC42090028,Conta Corrente,770.17,2022-04-01
AC17707621,Conta Corrente,2160.73,2022-02-06
AC22452481,Conta Pagamento,8832.93,2022-05-04
AC93603443,Conta Corrente,4545.04,2022-09-21
AC82352249,Conta Pagamento,1587.18,2021-03-11
AC78853243,Conta Corrente,4269.38,2022-12-05
AC61527087,Conta Pagamento,8897.78,2022-01-02
AC25658378,Conta Pagamento,5568.14,2022-11-11
AC16850698,Conta Corrente,19764.73,2023-05-22
AC20671333,Conta Corrente,1492.06,2021-02-20
AC52894022,Conta Corrente,18484.79,2023-08-09
AC77220061,Conta PJ,16134.26,2023-07-06
AC49143933,Conta Corrente,201.92,2021-08-12
AC11660156,Conta Pagamento,4751.12,2022-04-13
AC75788422,Conta Pagamento,9718.96,2022-05-14
AC59685188,Conta Pagamento,19364.8,2023-07-19
AC71257239,Conta Digital,4839.29,2022-11-13
AC41590995,Conta Corrente,6604.99,2022-11-20
AC37229224,Conta Corrente,18819.6,2023-06-04
AC81584065,Conta Pagamento,6883.67,2022-12-06
AC70850080,Conta PJ,9992.58,2022-11-17
AC97526277,Conta Pagamento,1528.89,2021-08-03
AC79804937,Conta Pagamento,2474.93,2023-06-14
AC37482267,Conta Pagamento,12164.64,2023-05-09
AC51706779,Conta Pagamento,2433.35,2021-11-07
AC43896754,Conta Digital,7201.1,2022-08-26
AC44116063,Conta PJ,17278.73,2023-09-18
AC48963447,Conta Digital,577.18,2022-07-17
AC40534232,Conta Corrente,11532.84,2023-06-15
AC46979887,Conta Pagamento,16313.54,2023-11-01
AC66792023,Conta Corrente,2995.73,2022-03-20
AC73818814,Conta Pagamento,8152.73,2022-04-01
AC74823785,Conta Corrente,2397.3,2021-02-11
AC46262814,Conta PJ,4096.19,2022-11-06
AC16721675,Conta Digital,18644.12,2023-06-18
AC62456286,Conta Digital,1640.95,2022-11-13
AC65324819,Conta Pagamento,8869.91,2022-03-16
AC19723370,Conta PJ,15489.23,2023-03-08
AC87324998,Conta Digital,4993.4,2022-05-20
AC33514753,Conta Corrente,6077.35,2022-06-25
AC14849975,Conta Corrente,1364.44,2022-11-25
AC26687928,Conta Corrente,18469.38,2023-09-02
AC66974191,Conta PJ,2164.67,2021-08-05
AC15888948,Conta Pagamento,2654.29,2021-07-10
AC67295123,Conta PJ,5872.86,2023-07-15
AC69060190,Conta Corrente,1120.89,2023-04-06
AC66486900,Conta Pagamento,2314.44,2022-02-05
AC38525793,Conta Pagamento,12498.92,2023-07-20
AC25368642,Conta Digital,9030.61,2022-12-10
AC53623791,Conta Pagamento,9745.77,2022-02-18
AC86129671,Conta Corrente,3918.59,2022-11-09
AC83825995,Conta Corrente,469.14,2021-06-19
AC91114221,Conta Corrente,1651.23,2022-10-07
AC14794378,Conta Corrente,2123.63,2021-07-23
AC26847593,Conta PJ,1130.93,2021-08-11
AC95392506,Conta Digital,2103.09,2022-06-12
AC83525993,Conta Corrente,1618.26,2022-01-17
AC61179007,Conta Corrente,2659.77,2022-04-14
AC26424279,Conta Corrente,1556.82,2021-08-15
AC59991909,Conta Digital,8031.48,2022-02-14
AC93631208,Conta Digital,742.86,2022-08-24
AC60992720,Conta Pagamento,2974.25,2021-01-20
AC53261422,Conta Corrente,1030.37,2021-09-22
AC81660671,Conta Corrente,83.68,2021-11-10
AC56561749,Conta Corrente,8095.78,2022-08-03
AC96795666,Conta Pagamento,5390.4,2022-02-22
AC39063691,Conta Digital,18502.23,2023-08-18
AC94669649,Conta Pagamento,7504.55,2022-03-17
AC97246787,Conta Corrente,15715.49,2023-03-21
AC73637989,Conta Pagamento,4944.42,2022-03-04
AC23041328,Conta Corrente,474.81,2021-10-16
AC18969320,Conta Corrente,1455.39,2021-08-01
AC17074792,Conta Pagamento,3595.07,2023-07-20
AC91808788,Conta Pagamento,7771.58,2023-06-17
AC47733318,Conta Digital,1092.2,2022-04-08
AC99501422,Conta Pagamento,2106.52,2021-09-13
AC69661242,Conta Pagamento,7121.95,2022-09-13
AC43381446,Conta Pagamento,3315.04,2022-05-05
AC38623548,Conta Pagamento,6808.34,2023-09-26
AC96278808,Conta Corrente,7123.55,2022-01-07
AC97617589,Conta Corrente,16734.64,2023-10-27
AC93734278,Conta Corrente,992.14,2022-11-27
AC70550336,Conta Digital,3818.61,2022-03-10
AC17967513,Conta Corrente,14533.89,2023-07-15
AC38111818,Conta Digital,7944.19,2023-12-01
AC33602304,Conta Pagamento,4536.97,2022-04-12
AC50196427,Conta Corrente,13267.46,2023-02-13
AC44090730,Conta PJ,988.65,2021-08-22
AC81616599,Conta Pagamento,7843.08,2023-05-24
AC72573435,Conta Corrente,8286.7,2023-04-14
AC35488454,Conta Corrente,403.39,2021-05-16
AC95569174,Conta PJ,8296.44,2022-06-13
AC13135096,Conta Digital,7955.22,2023-02-26
AC30993380,Conta Pagamento,9770.22,2022-03-20
AC44103414,Conta Corrente,8854.91,2022-09-08
AC26205445,Conta Pagamento,15843.81,2023-01-20
AC70624250,Conta Corrente,3191.28,2022-02-02
AC88489446,Conta Pagamento,870.23,2022-11-07
AC26629570,Conta Corrente,2199.69,2022-12-07
AC62246301,Conta Digital,6759.34,2022-04-07
AC38044323,Conta Digital,7388.67,2022-11-22
AC88775014,Conta Digital,1232.92,2022-12-09
AC10545390,Conta Pagamento,1828.18,2022-11-01
AC86630355,Conta Pagamento,108.8,2021-04-11
AC23266384,Conta Pagamento,2974.97,2021-09-17
AC81894756,Conta Pagamento,13998.65,2023-02-17
AC76299656,Conta Pagamento,6138.76,2022-08-11
AC27677174,Conta Pagamento,2381.74,2021-10-21
AC57409134,Conta Corrente,2178.81,2021-12-28
AC96853603,Conta Corrente,14888.53,2023-09-19
AC96479005,Conta Digital,16754.59,2023-08-22
AC92598745,Conta Digital,13691.91,2023-03-24
AC59040216,Conta Corrente,5580.43,2023-05-19
AC52064710,Conta Corrente,1348.89,2021-05-13
AC21107942,Conta Corrente,3824.11,2023-05-25
AC26150025,Conta Corrente,12887.74,2023-05-28
AC60864930,Conta Digital,1236.27,2021-06-16
AC49431646,Conta Digital,2445.26,2023-05-05
AC32149859,Conta Corrente,2616.73,2022-12-08
AC55830145,Conta PJ,7584.47,2023-09-05
AC49644748,Conta Corrente,3109.1,2022-06-12
AC48618167,Conta Pagamento,6250.8,2023-05-04
AC56668806,Conta Corrente,551.19,2022-02-07
AC96732676,Conta Pagamento,6438.41,2022-10-20
AC79220029,Conta Corrente,15541.53,2023-08-21
AC75458381,Conta Digital,7440.28,2022-12-16
AC80950069,Conta Corrente,2207.33,2022-04-26
AC22084145,Conta Corrente,1508.96,2022-01-05
AC42676767,Conta Corrente,3888.72,2023-08-25
AC29884705,Conta Corrente,15866.61,2023-08-23
AC55386739,Conta Corrente,8730.9,2022-01-16
AC17372653,Conta Corrente,5942.81,2022-11-07
AC94970438,Conta Digital,6140.16,2022-11-23
AC76486964,Conta Corrente,2822.92,2021-07-27
AC90901933,Conta Corrente,9357.81,2022-08-13
AC81129964,Conta PJ,8362.66,2023-10-06
AC97834871,Conta Corrente,4613.08,2023-05-24
AC66972016,Conta Digital,928.99,2021-05-02
AC10857789,Conta Corrente,489.77,2021-12-05
AC60870982,Conta Corrente,19086.29,2023-12-09
AC96358342,Conta Digital,1313.07,2022-11-02
AC16477839,Conta Corrente,563.3,2021-03-10
AC37785046,Conta Pagamento,9116.72,2022-09-12
AC71611315,Conta Corrente,4576.13,2022-04-12
AC70159468,Conta Digital,18401.19,2023-10-05
AC55160282,Conta Pagamento,11639.96,2023-02-05
AC54196410,Conta Pagamento,2115.63,2022-09-15
AC37043143,Conta Corrente,3083.2,2022-08-12
AC33148701,Conta PJ,1427.34,2023-05-09
AC94963840,Conta Digital,1974.6,2021-03-24
AC69353768,Conta Digital,15738.63,2023-01-11
AC88977687,Conta Pagamento,2456.7,2022-12-10
AC36550546,Conta Pagamento,10255.09,2023-07-14
AC11813238,Conta Digital,179.64,2021-06-07
AC33364437,Conta Pagamento,18434.69,2023-04-18
AC54096886,Conta Corrente,8187.68,2022-08-27
AC86286057,Conta Digital,8803.98,2022-05-03
AC84476178,Conta PJ,7152.21,2022-09-01
AC83364130,Conta Corrente,522.73,2022-06-25
AC22959718,Conta Pagamento,2363.95,2021-06-18
AC93210128,Conta Pagamento,6132.7,2022-10-22
AC77562918,Conta Corrente,971.78,2021-11-28
AC11928381,Conta Pagamento,3666.44,2022-02-05
AC58774380,Conta Digital,8090.67,2022-09-04
AC88995657,Conta Digital,9761.17,2022-01-03
AC84717129,Conta Corrente,2271.04,2021-03-01
AC41324716,Conta Pagamento,2785.66,2021-06-10
AC82407236,Conta Digital,681.37,2021-11-28
AC13828561,Conta Corrente,2456.21,2021-03-07
AC31751357,Conta Pagamento,2202.04,2022-10-09
AC49181785,Conta Pagamento,8036.42,2022-02-09
AC44777015,Conta Digital,1272.07,2022-10-23
AC36474291,Conta Digital,2937.57,2021-12-19
AC55853888,Conta Digital,238.25,2021-04-26
AC30150145,Conta Corrente,3176.65,2023-12-12
AC11269162,Conta PJ,3749.87,2022-11-28
AC21329805,Conta Pagamento,454.75,2021-05-27
AC31504743,Conta Pagamento,2089.38,2022-10-09
AC95792532,Conta Corrente,14361.71,2023-03-16
AC62378676,Conta Corrente,1876.61,2022-01-04
AC93606195,Conta PJ,5731.11,2023-03-15
AC82845784,Conta Digital,2251.54,2022-07-15
AC95102577,Conta Digital,3396.34,2022-11-16
AC56201785,Conta Corrente,1616.96,2021-09-15
AC62286960,Conta PJ,7816.93,2022-04-09
AC75173463,Conta Digital,16536.04,2023-08-12
AC17676174,Conta Digital,9003.34,2022-04-23
AC83905396,Conta PJ,504.84,2021-03-03
AC44727522,Conta Corrente,601.28,2022-01-24
AC64786478,Conta PJ,1117.48,2023-08-23
AC12526489,Conta Pagamento,1794.46,2023-04-26
AC46341242,Conta Corrente,8583.78,2022-02-03
AC16749890,Conta Corrente,13548.98,2023-05-21
AC10414894,Conta Pagamento,2147.64,2022-12-06
AC61606039,Conta Digital,3354.19,2023-05-27
AC36500213,Conta Digital,3973.96,2022-09-27
AC58368476,Conta Digital,18023.89,2023-05-28
AC30400270,Conta Pagamento,5390.37,2022-03-09
AC27196340,Conta Corrente,2522.71,2021-12-23
AC75132386,Conta Digital,17981.24,2023-11-23
AC48665342,Conta Corrente,7008.48,2022-04-22
AC22819537,Conta Corrente,735.88,2021-06-22
AC71870801,Conta Pagamento,6964.14,2023-03-13
AC34817792,Conta Pagamento,4996.1,2022-11-20
AC62233846,Conta Pagamento,2722.92,2021-12-22
AC62882129,Conta Pagamento,3372.18,2022-11-07
AC97368167,Conta Corrente,6263.83,2022-07-08
AC64371891,Conta Pagamento,16918.3,2023-08-11
AC96816922,Conta Corrente,12617.51,2023-01-11
AC57036033,Conta Corrente,9227.37,2022-07-05
AC90387138,Conta Digital,1456.06,2022-10-21
AC77871418,Conta Pagamento,2772.86,2021-08-03
AC12580108,Conta Pagamento,1960.49,2022-01-26
AC53666450,Conta Pagamento,8663.4,2022-10-17
AC45635081,Conta Pagamento,2032.67,2022-03-14
AC96648108,Conta Digital,1527.11,2022-10-15
AC51185365,Conta Corrente,1682.44,2022-08-23
AC78656598,Conta Pagamento,6793.44,2022-01-03
AC65717310,Conta Pagamento,1084.86,2021-03-11
AC27422824,Conta Pagamento,2952.45,2023-10-16
AC87416027,Conta Pagamento,3432.81,2022-06-11
AC98197121,Conta Digital,1753.53,2021-05-25
AC44710193,Conta Corrente,2503.16,2023-10-04
AC97000285,Conta Corrente,1872.94,2021-05-21
AC38006111,Conta Pagamento,7051.21,2022-10-19
AC43935653,Conta PJ,7012.32,2022-12-10
AC31007189,Conta Corrente,5220.49,2022-02-17
AC46897952,Conta Digital,7873.74,2023-08-18
AC90783874,Conta Digital,9347.33,2022-08-20
AC79414449,Conta Pagamento,4165.85,2022-12-20
AC91072602,Conta Digital,2917.04,2021-06-06
AC47221601,Conta Digital,15257.9,2023-03-19
AC46881115,Conta Pagamento,9457.04,2022-07-03
AC81464073,Conta Pagamento,3302.98,2022-05-14
AC13467843,Conta Digital,6197.67,2023-07-07
AC55509022,Conta Corrente,9181.09,2022-03-09
AC92851021,Conta Corrente,3381.38,2023-05-21
AC85803033,Conta PJ,14155.9,2023-05-18
AC70001740,Conta Corrente,2626.72,2021-05-13
AC97056792,Conta Pagamento,11023.81,2023-02-03
AC35824808,Conta Pagamento,1584.11,2022-08-03
AC64872414,Conta Corrente,7985.24,2022-04-11
AC27602946,Conta Corrente,8928.41,2022-01-11
AC54717623,Conta Corrente,10428.7,2023-10-12
AC21511496,Conta Corrente,4033.95,2023-08-11
AC16288026,Conta Digital,6355.52,2023-08-06
AC24673321,Conta Pagamento,5038.31,2022-06-28
AC30568765,Conta Digital,2195.33,2021-03-16
AC73413058,Conta PJ,3224.99,2022-07-27
AC76127501,Conta Corrente,362.09,2021-01-07
AC65570225,Conta Pagamento,942.52,2021-02-12
AC66959002,Conta Digital,6814.65,2022-04-15
AC13254406,Conta Corrente,7481.27,2022-02-21
AC88641554,Conta PJ,732.04,2021-06-12
AC91740386,Conta Pagamento,2367.16,2023-04-14
AC91624935,Conta Digital,2150.9,2023-03-21
AC35250671,Conta Pagamento,11272.34,2023-11-23
AC12803249,Conta Pagamento,282.41,2021-10-04
AC91519150,Conta Corrente,1337.0,2021-07-21
AC33834649,Conta PJ,2260.77,2021-03-02
AC19859986,Conta Pagamento,13904.16,2023-04-10
AC98362867,Conta PJ,6914.24,2023-07-04
AC36452534,Conta Corrente,16125.53,2023-09-21
AC41770044,Conta Corrente,5204.71,2023-09-08
AC95137441,Conta Pagamento,2218.99,2021-01-18
AC23498535,Conta Corrente,11152.77,2023-03-17
AC80676428,Conta PJ,13745.66,2023-09-05
AC33031442,Conta Pagamento,602.96,2022-06-05
AC18300568,Conta Corrente,2258.5,2021-11-19
AC77657358,Conta Pagamento,9405.32,2022-11-02
AC59447234,Conta Corrente,1754.06,2023-03-08
AC62047011,Conta Pagamento,12797.73,2023-12-20
AC25670497,Conta Digital,3111.04,2022-11-03
AC56211165,Conta Pagamento,17511.25,2023-10-03
AC31957369,Conta Digital,2686.94,2021-02-27
AC34240769,Conta Corrente,3524.97,2023-09-09
AC22857213,Conta Pagamento,4376.32,2023-04-23
AC66115296,Conta Corrente,212.07,2021-09-18
AC64587636,Conta Corrente,2891.29,2021-01-15
AC39484911,Conta Corrente,624.58,2022-01-05
AC40892017,Conta Corrente,15814.77,2023-10-26
AC68747262,Conta Digital,15196.0,2023-09-26
AC38151993,Conta Corrente,1348.14,2021-01-24
AC30498788,Conta Corrente,12154.18,2023-07-28
AC15457932,Conta Digital,2067.48,2023-09-23
AC56997446,Conta Pagamento,5926.08,2022-06-10
AC83515166,Conta Corrente,8809.24,2022-03-19
AC43591062,Conta Digital,3445.6,2022-09-11
AC28815939,Conta PJ,2711.1,2021-09-28
AC26854632,Conta Digital,3480.82,2022-11-26
AC21073774,Conta Corrente,2440.76,2022-08-25
AC72299061,Conta Pagamento,5758.32,2022-12-23
AC75189876,Conta Corrente,1421.87,2022-12-09
AC12787575,Conta Corrente,1928.52,2022-08-11
AC22357752,Conta Digital,3997.94,2022-10-12
AC36399333,Conta Corrente,1354.63,2022-06-19
AC57211624,Conta Digital,921.14,2021-07-26
AC68242575,Conta Digital,591.3,2022-03-21
AC85559875,Conta Corrente,2972.06,2021-08-23
AC41745187,Conta Corrente,6001.18,2023-06-19
AC36388786,Conta Corrente,4962.92,2022-09-11
AC97757141,Conta Digital,6584.56,2022-10-20
AC52680380,Conta Pagamento,17564.53,2023-04-27
AC84205010,Conta Digital,11494.88,2023-02-10
AC98687628,Conta Pagamento,1962.52,2022-04-26
AC49362509,Conta Corrente,733.5,2021-03-24
AC15572350,Conta Digital,1958.54,2021-05-22
AC75740057,Conta Corrente,3896.69,2022-06-03
AC28677068,Conta Digital,7118.0,2023-08-19
AC82298759,Conta Corrente,2579.62,2023-10-22
AC58639765,Conta Pagamento,2368.15,2023-11-25
AC13280235,Conta PJ,3610.83,2023-02-12
AC14279496,Conta Corrente,3690.85,2022-07-06
AC13122850,Conta Corrente,1839.64,2021-04-21
AC49763065,Conta Digital,7726.35,2022-07-09
AC60675276,Conta Corrente,2665.46,2023-08-12
AC17197583,Conta Pagamento,2758.99,2021-07-05
AC17338120,Conta Corrente,7949.93,2022-05-22
AC13503699,Conta Pagamento,14476.2,2023-05-24
AC85063832,Conta Corrente,6454.7,2022-01-28
AC29632083,Conta Digital,6840.78,2022-10-02
AC42999403,Conta Corrente,5150.86,2022-02-19
AC55535825,Conta Digital,7165.73,2023-08-11
AC25579425,Conta Pagamento,4446.89,2022-10-01
AC43859967,Conta Pagamento,4112.99,2022-04-03
AC93291223,Conta Corrente,3339.9,2022-02-21
AC86366585,Conta Pagamento,2550.6,2022-04-09
AC77932967,Conta Corrente,1619.75,2021-03-17
AC28487293,Conta Digital,9036.42,2023-07-19
AC41462590,Conta Corrente,6036.13,2023-06-09
AC58344336,Conta Digital,5541.35,2023-07-20
AC28860647,Conta Pagamento,8265.44,2023-07-15
AC59175820,Conta Corrente,3356.35,2022-05-18
AC30743716,Conta Pagamento,3489.16,2023-09-20
AC50374967,Conta Corrente,3547.42,2022-12-24
AC90328793,Conta Corrente,4805.52,2022-12-01
AC58639073,Conta Pagamento,11656.02,2023-04-14
AC74207698,Conta PJ,10031.13,2023-09-26
AC75889168,Conta Pagamento,5604.12,2022-06-01
AC68629872,Conta Corrente,2063.12,2021-11-03
AC63300156,Conta Pagamento,8705.38,2022-08-27
AC30678610,Conta PJ,3358.52,2022-05-25
AC37350860,Conta Digital,8051.83,2023-05-03
AC24667477,Conta Digital,1262.01,2023-10-03
AC11490596,Conta Digital,14160.4,2023-11-01
AC19173256,Conta Corrente,1268.22,2021-02-07
AC43766993,Conta PJ,8249.21,2022-12-14
AC68335016,Conta Pagamento,5946.14,2022-01-09
AC15673637,Conta Corrente,1517.93,2021-06-24
AC87983553,Conta Pagamento,1710.28,2022-05-06
AC51119309,Conta Pagamento,1043.72,2021-09-12
AC69375042,Conta Corrente,1158.27,2022-02-10
AC47089902,Conta Corrente,7394.49,2022-12-27
AC18720903,Conta PJ,7993.18,2022-02-22
AC69910226,Conta Corrente,8943.2,2022-10-15
AC72107358,Conta Pagamento,11750.18,2023-05-24
AC67548096,Conta Digital,19060.81,2023-10-25
AC39754537,Conta Corrente,2731.68,2021-01-23
AC99360090,Conta Digital,1923.51,2021-12-04
AC99283734,Conta Corrente,349.99,2021-12-02
AC67663379,Conta Corrente,7600.83,2022-07-26
AC43000502,Conta Corrente,1002.47,2022-04-14
AC22234374,Conta Pagamento,5745.27,2023-06-04
AC23845999,Conta Corrente,11939.59,2023-12-17
AC53427982,Conta Pagamento,2299.2,2022-06-13
AC92273556,Conta Corrente,8306.05,2023-11-22
AC45563796,Conta Pagamento,3578.25,2022-02-01
AC26115058,Conta Digital,1763.12,2022-06-18
AC27808721,Conta Corrente,783.83,2021-12-08
AC56873811,Conta Digital,152.66,2021-10-11
AC56579697,Conta Pagamento,1807.67,2021-06-19
AC98060342,Conta Pagamento,16978.6,2023-01-23
AC84535160,Conta Pagamento,1632.56,2022-05-28
AC29075093,Conta Pagamento,1384.83,2021-03-14
AC12295117,Conta Pagamento,2969.79,2021-01-05
AC76026771,Conta Corrente,9384.51,2022-10-05
AC28286815,Conta Digital,1089.36,2021-05-13
AC91871061,Conta Digital,8397.39,2022-06-05
AC42677553,Conta Pagamento,2637.94,2021-03-27
AC82353563,Conta PJ,1563.59,2021-03-14
AC16266437,Conta Pagamento,1830.04,2022-03-21
AC70875285,Conta Pagamento,4998.55,2022-06-03
AC55478408,Conta Corrente,8886.8,2022-04-22
AC38647702,Conta Pagamento,2040.43,2021-02-21
AC48307656,Conta PJ,770.35,2021-04-13
AC32821562,Conta Pagamento,8303.74,2022-01-20
AC91005531,Conta Pagamento,11644.46,2023-10-27
AC14669388,Conta Corrente,577.16,2021-04-21
AC35921725,Conta Pagamento,9096.56,2022-03-01
AC77721475,Conta Digital,2029.04,2022-02-04
AC48879552,Conta Digital,2564.34,2021-05-21
AC42536893,Conta Pagamento,3871.36,2023-05-11
AC52939088,Conta Corrente,9387.37,2022-01-21
AC75136045,Conta Digital,4236.89,2023-09-11
AC46617572,Conta Corrente,3001.26,2022-12-17
AC57115157,Conta Pagamento,2609.81,2022-05-26
AC10731334,Conta PJ,3899.91,2022-10-14
AC93467110,Conta Digital,1821.15,2023-12-23
AC80751758,Conta PJ,16403.28,2023-06-06
AC82856252,Conta Digital,8312.43,2023-06-14
