num_conta,id_cliente
AC49611906,C16818
AC60906265,C16819
AC58333054,C16820
AC99225261,C16821
AC90150130,C16821
AC53892994,C16822
AC55008871,C16822
AC85443596,C16823
AC56249196,C16824
AC42006856,C16825
AC28205073,C16825
AC18754880,C16826
AC10778233,C16827
AC13149552,C16828
AC68744306,C16829
AC33866479,C16830
AC35093317,C16830
AC61160839,C16831
AC28547040,C16832
AC20991503,C16833
AC85276164,C16834
AC64692867,C16835
AC42029239,C16836
AC31336848,C16837
AC73480391,C16837
AC22050154,C16838
AC19766618,C16839
AC70551259,C16840
AC88631025,C16841
AC37360319,C16841
AC16207986,C16842
AC59500630,C16842
AC10203044,C16843
AC24131602,C16843
AC19146396,C16844
AC75156981,C16844
AC49570263,C16845
AC54002366,C16846
AC80497811,C16847
AC46286734,C16848
AC73458076,C16848
AC24871834,C16849
AC16024691,C16850
AC84142237,C16850
AC77011042,C16851
AC20322061,C16851
AC34463178,C16851
AC13629331,C16852
AC68018414,C16852
AC86316253,C16853
AC52498190,C16854
AC34254908,C16855
AC75451871,C16855
AC55285518,C16856
AC18733234,C16857
AC76711218,C16858
AC84543594,C16859
AC39555022,C16860
AC46196451,C16861
AC44384509,C16862
AC34035032,C16863
AC26650297,C16864
AC82171986,C16865
AC52080893,C16865
AC79753466,C16865
AC79944347,C16866
AC70922367,C16867
AC92591648,C16867
AC88578054,C16868
AC91908989,C16869
AC78091429,C16870
AC97817742,C16871
AC90072395,C16872
AC84779542,C16873
AC21415614,C16874
AC57473928,C16875
AC98571480,C16876
AC94420942,C16876
AC20451032,C16876
AC26324499,C16877
AC33567389,C16878
AC72870872,C16878
AC39773981,C16878
AC73388959,C16879
AC21942041,C16879
AC64392003,C16880
AC84715686,C16881
AC48455004,C16882
AC84904217,C16882
AC69799362,C16883
AC65150514,C16884
AC33421704,C16885
AC18813977,C16886
AC27012213,C16887
AC24012534,C16888
AC97022331,C16889
AC13922940,C16889
AC86001348,C16889
AC90487931,C16890
AC56791280,C16891
AC84743337,C16892
AC46751535,C16893
AC47428703,C16893
AC14285626,C16893
AC90713606,C16894
AC65742982,C16894
AC51089549,C16894
AC10687076,C16895
AC25802140,C16895
AC22250376,C16895
AC43331789,C16896
AC77615130,C16897
AC61309484,C16898
AC90041690,C16899
AC55910801,C16900
AC30187051,C16901
AC11192475,C16902
AC15391115,C16902
AC84935913,C16903
AC50889742,C16904
AC12644668,C16905
AC47806009,C16906
AC61985592,C16906
AC89216351,C16907
AC11042416,C16907
AC40673776,C16908
AC72828822,C16909
AC51299977,C16909
AC84408596,C16909
AC40547619,C16910
AC27638403,C16911
AC82579621,C16912
AC62514393,C16913
AC49142710,C16914
AC74034629,C16915
AC29128016,C16916
AC42984333,C16916
AC43353004,C16917
AC22689920,C16918
AC55472152,C16919
AC66180595,C16920
AC66672975,C16920
AC90194889,C16921
AC84149579,C16922
AC72571157,C16923
AC65565299,C16924
AC14608587,C16925
AC10995826,C16925
AC25686175,C16925
AC28643908,C16926
AC22624013,C16926
AC67528396,C16927
AC95839687,C16928
AC79306750,C16928
AC85313796,C16929
AC28948595,C16929
AC81227301,C16930
AC31619789,C16931
AC52148793,C16931
AC47302424,C16932
AC34531109,C16932
AC32930456,C16933
AC51624628,C16934
AC52749319,C16934
AC27694430,C16934
AC79691231,C16935
AC35373169,C16936
AC11291824,C16937
AC50017217,C16937
AC19246160,C16938
AC60976752,C16939
AC82612103,C16940
AC98191772,C16941
AC25831839,C16941
AC50172788,C16941
AC81275414,C16942
AC93678903,C16943
AC52128953,C16944
AC14801151,C16944
AC99500045,C16945
AC41774871,C16945
AC34683008,C16946
AC93152635,C16947
AC85519820,C16947
AC65474588,C16948
AC35842449,C16949
AC34186719,C16949
AC20111418,C16949
AC99404519,C16950
AC59363085,C16951
AC69085098,C16951
AC79580413,C16952
AC90237589,C16953
AC51910323,C16953
AC68107666,C16954
AC64173200,C16955
AC86336505,C16956
AC84647758,C16956
AC26144146,C16957
AC88240310,C16958
AC86720859,C16958
AC31713146,C16959
AC73017825,C16960
AC97949148,C16961
AC27773276,C16961
AC73298860,C16962
AC46018500,C16963
AC16472936,C16963
AC69372312,C16964
AC44636224,C16965
AC50587925,C16965
AC40841093,C16966
AC56627853,C16967
AC55286127,C16968
AC87587642,C16968
AC15359280,C16969
AC87143918,C16969
AC21259783,C16970
AC29058509,C16971
AC49101125,C16972
AC53025102,C16973
AC27597266,C16973
AC27458431,C16973
AC79741168,C16974
AC46971437,C16974
AC78894894,C16974
AC79358123,C16975
AC95245901,C16975
AC81059822,C16975
AC40888534,C16976
AC79101356,C16977
AC78559916,C16977
AC83739007,C16978
AC92063485,C16978
AC97765619,C16979
AC49157922,C16980
AC27954714,C16981
AC35213049,C16981
AC15399867,C16982
AC52364992,C16983
AC10609888,C16983
AC65849935,C16984
AC42984632,C16985
AC72413226,C16986
AC80826224,C16987
AC99713541,C16988
AC75890163,C16988
AC61560167,C16989
AC39748626,C16990
AC47321851,C16991
AC27892709,C16992
AC67300090,C16993
AC42255321,C16994
AC70303732,C16995
AC99329278,C16996
AC41123695,C16997
AC17673738,C16998
AC30839825,C16998
AC80797847,C16999
AC63373319,C17000
AC82955421,C17000
AC28821916,C17001
AC34664432,C17001
AC79202955,C17002
AC14019248,C17003
AC22968441,C17004
AC62362539,C17005
AC68843488,C17006
AC39039724,C17007
AC45730534,C17008
AC68836269,C17008
AC90788193,C17009
AC72023394,C17009
AC70398647,C17009
AC78861841,C17010
AC48316514,C17011
AC57618052,C17012
AC76964002,C17012
AC56412775,C17013
AC27522839,C17013
AC18826172,C17014
AC12151323,C17015
AC98149973,C17016
AC70684243,C17017
AC95009301,C17018
AC59527487,C17019
AC48707320,C17020
AC46123029,C17021
AC89558907,C17022
AC93347758,C17022
AC95795661,C17023
AC23287746,C17024
AC25179422,C17025
AC18679986,C17025
AC73269928,C17026
AC48689939,C17026
AC45858004,C17026
AC38105158,C17027
AC21326561,C17027
AC84889108,C17028
AC32257965,C17029
AC54809540,C17030
AC44378827,C17031
AC66893600,C17031
AC48580622,C17032
AC17680889,C17033
AC27088225,C17033
AC65478884,C17033
AC95192377,C17034
AC40955948,C17034
AC34951096,C17035
AC89679432,C17036
AC73783477,C17036
AC18161959,C17037
AC38615091,C17038
AC60676396,C17038
AC87789934,C17039
AC46909181,C17040
AC34368345,C17040
AC72111170,C17041
AC74794151,C17042
AC20265248,C17043
AC89721776,C17043
AC12663046,C17044
AC58006340,C17045
AC17124142,C17045
AC61217117,C17046
AC62239968,C17046
AC38944995,C17047
AC78859470,C17047
AC91139536,C17048
AC94742506,C17049
AC14452803,C17050
AC20574469,C17051
AC10215668,C17052
AC65818822,C17052
AC38074701,C17053
AC85037424,C17054
AC34575743,C17054
AC77041097,C17055
AC17310515,C17056
AC70773443,C17057
AC11828491,C17057
AC48881040,C17057
AC29422130,C17058
AC41556681,C17059
AC13744157,C17059
AC36523443,C17060
AC53502964,C17060
AC26445809,C17060
AC66848499,C17061
AC27003616,C17062
AC17730214,C17063
AC64514397,C17064
AC24201909,C17064
AC72449508,C17065
AC63453746,C17065
AC66675821,C17065
AC58785617,C17066
AC43779849,C17067
AC68579631,C17067
AC74422692,C17068
AC72350966,C17069
AC74397028,C17070
AC82411032,C17071
AC53339440,C17072
AC12648505,C17073
AC56115852,C17074
AC25158872,C17075
AC25077387,C17076
AC30651736,C17077
AC60780713,C17077
AC11999635,C17078
AC53281586,C17079
AC38936937,C17080
AC99970034,C17080
AC54861070,C17080
AC59637011,C17081
AC85063187,C17082
AC37030927,C17083
AC79041143,C17083
AC28527051,C17084
AC98870960,C17084
AC64611391,C17085
AC83239976,C17086
AC69071168,C17086
AC43221246,C17087
AC46018784,C17088
AC11633486,C17089
AC56420983,C17090
AC72204701,C17091
AC10527543,C17092
AC69161088,C17093
AC52240812,C17094
AC93286781,C17095
AC79967756,C17095
AC54642086,C17096
AC24161298,C17097
AC38255611,C17098
AC39050149,C17099
AC65520836,C17099
AC97685552,C17100
AC84939241,C17100
AC33499576,C17100
AC48247442,C17101
AC64095141,C17102
AC95688208,C17102
AC92234325,C17103
AC69661941,C17104
AC42306128,C17105
AC33721637,C17105
AC84604305,C17106
AC92724449,C17106
AC18760951,C17106
AC70463585,C17107
AC86174263,C17108
AC99994862,C17108
AC73946355,C17109
AC12853664,C17109
AC63163100,C17110
AC58754473,C17111
AC30385623,C17111
AC23278553,C17112
AC60344272,C17112
AC70692756,C17112
AC70795068,C17113
AC79063038,C17114
AC57616064,C17115
AC33796196,C17116
AC38719971,C17117
AC32591027,C17118
AC51226151,C17119
AC95026954,C17120
AC70926195,C17121
AC80765485,C17121
AC38390331,C17121
AC35677331,C17122
AC87432630,C17122
AC70118193,C17123
AC23194542,C17124
AC89196518,C17125
AC83632546,C17125
AC66170249,C17125
AC88829892,C17126
AC73478014,C17127
AC90843673,C17127
AC42985371,C17128
AC54101284,C17128
AC57911812,C17128
AC22099100,C17129
AC16996223,C17130
AC24425908,C17131
AC87047952,C17131
AC83786702,C17132
AC94214578,C17132
AC45869889,C17133
AC67199714,C17133
AC37353596,C17134
AC26871708,C17134
AC67572260,C17134
AC64876783,C17135
AC78841083,C17135
AC71472890,C17135
AC78285706,C17136
AC45450533,C17137
AC52910903,C17138
AC99516362,C17139
AC56781947,C17140
AC86745715,C17141
AC53135920,C17142
AC42381390,C17143
AC94887428,C17144
AC94862573,C17145
AC46527979,C17145
AC69426499,C17146
AC55205666,C17146
AC69256586,C17147
AC35172620,C17148
AC94617449,C17149
AC67136616,C17149
AC65523101,C17150
AC19910356,C17151
AC71446046,C17152
AC43122465,C17153
AC50824856,C17154
AC99310855,C17155
AC36134993,C17155
AC28526799,C17156
AC32539524,C17157
AC10036345,C17158
AC21208006,C17159
AC36072241,C17159
AC21957024,C17160
AC20017119,C17160
AC93314840,C17161
AC85146696,C17162
AC28082216,C17162
AC78053354,C17163
AC81743206,C17164
AC13070683,C17165
AC35824466,C17165
AC88448755,C17166
AC60206104,C17167
AC48628395,C17168
AC95335372,C17169
AC95998833,C17170
AC19287784,C17171
AC39331392,C17172
AC66448400,C17173
AC53562440,C17174
AC86571959,C17174
AC50116146,C17174
AC41661732,C17175
AC68860224,C17176
AC53150454,C17177
AC68555962,C17178
AC22062948,C17178
AC39685216,C17179
AC70679863,C17179
AC85638537,C17180
AC84396208,C17181
AC29735168,C17181
AC54888216,C17181
AC15646064,C17182
AC44211510,C17182
AC63121535,C17182
AC50149253,C17183
AC43778464,C17184
AC63894890,C17184
AC42982866,C17185
AC58316215,C17186
AC83723997,C17186
AC62960426,C17186
AC25780587,C17187
AC32643207,C17188
AC58376011,C17188
AC95263099,C17189
AC63534325,C17190
AC20459079,C17191
AC19002431,C17192
AC50236209,C17193
AC10125740,C17193
AC25479035,C17194
AC62856700,C17195
AC46702624,C17196
AC21027691,C17196
AC23673166,C17197
AC18201478,C17197
AC78063445,C17197
AC52408739,C17198
AC50717807,C17199
AC94625950,C17200
AC91647502,C17200
AC52173098,C17201
AC34371032,C17202
AC87492552,C17203
AC76728328,C17203
AC12077683,C17203
AC43071876,C17204
AC55041361,C17205
AC49798494,C17206
AC85140290,C17206
AC14268540,C17207
AC25182788,C17207
AC97300378,C17207
AC30582095,C17208
AC30108649,C17209
AC68551575,C17210
AC23091016,C17211
AC29003105,C17212
AC97060346,C17213
AC67886190,C17213
AC88029133,C17214
AC37293187,C17215
AC96649404,C17215
AC81198281,C17216
AC39606828,C17216
AC72105866,C17216
AC56227012,C17217
AC83640317,C17218
AC29125312,C17218
AC65890971,C17219
AC13961791,C17220
AC10560652,C17221
AC34214920,C17222
AC41894838,C17222
AC38483945,C17223
AC88782840,C17224
AC70009183,C17225
AC56393187,C17226
AC27338912,C17226
AC56639010,C17227
AC22514509,C17227
AC46099888,C17228
AC93590032,C17229
AC22729000,C17229
AC14998318,C17230
AC26524142,C17230
AC61728106,C17231
AC11916263,C17232
AC88092332,C17233
AC28891304,C17234
AC99513431,C17235
AC71014791,C17236
AC17600255,C17237
AC66460280,C17237
AC95403816,C17238
AC70816508,C17239
AC48631634,C17239
AC56535965,C17240
AC33619161,C17241
AC55317692,C17242
AC36327941,C17242
AC53183314,C17242
AC80609895,C17243
AC35545361,C17244
AC24341966,C17244
AC47565831,C17244
AC99520816,C17245
AC30479783,C17246
AC62634804,C17247
AC70625789,C17247
AC23296491,C17248
AC55038228,C17249
AC86708645,C17249
AC76185419,C17250
AC12983612,C17250
AC95702291,C17251
AC72715954,C17252
AC49040148,C17253
AC43209071,C17253
AC17500761,C17254
AC49859139,C17255
AC39081417,C17255
AC76085326,C17256
AC29503040,C17257
AC32950625,C17258
AC46600603,C17258
AC83534935,C17259
AC22080888,C17259
AC88972056,C17260
AC62358783,C17260
AC29818509,C17261
AC29559831,C17261
AC96586624,C17262
AC53205079,C17263
AC68796622,C17264
AC12878081,C17265
AC31589031,C17265
AC65161200,C17266
AC75551810,C17267
AC17518897,C17268
AC68210685,C17269
AC72666141,C17270
AC93972197,C17270
AC29492827,C17271
AC75364812,C17272
AC20695687,C17273
AC29198066,C17274
AC53387755,C17274
AC55567941,C17275
AC73537386,C17275
AC80427383,C17275
AC46824949,C17276
AC97882406,C17277
AC79689758,C17278
AC41015101,C17278
AC64438160,C17279
AC78530551,C17279
AC34585712,C17280
AC23262584,C17281
AC84646361,C17282
AC14048437,C17282
AC19038455,C17283
AC81010451,C17284
AC80637398,C17285
AC25150719,C17285
AC34051898,C17286
AC40712065,C17287
AC69855847,C17288
AC59115164,C17289
AC91382951,C17289
AC48611620,C17290
AC45338156,C17290
AC73572664,C17290
AC17992874,C17291
AC94092002,C17292
AC87161063,C17292
AC10989866,C17292
AC77566651,C17293
AC67150464,C17294
AC41517487,C17295
AC52886095,C17296
AC94346544,C17296
AC14590451,C17296
AC63471778,C17297
AC85739060,C17297
AC88214276,C17298
AC89613387,C17299
AC32331791,C17300
AC37230087,C17300
AC42454997,C17300
AC96843129,C17301
AC61706891,C17302
AC59898311,C17302
AC51929491,C17302
AC92454336,C17303
AC89563983,C17304
AC25521611,C17304
AC45051875,C17305
AC54062790,C17306
AC33740929,C17307
AC10716486,C17308
AC58462158,C17309
AC68068321,C17309
AC37376802,C17310
AC69460826,C17310
AC48305180,C17311
AC44557605,C17311
AC43349562,C17312
AC39182787,C17312
AC79974406,C17313
AC18124266,C17314
AC41762837,C17314
AC49670921,C17315
AC78793681,C17316
AC52535777,C17316
AC18465876,C17317
AC83881178,C17318
AC56494735,C17318
AC39108985,C17318
AC60016332,C17319
AC62472203,C17320
AC90192785,C17320
AC50318334,C17321
AC16208905,C17321
AC19000613,C17322
AC10528214,C17322
AC60111677,C17322
AC74845110,C17323
AC35466745,C17323
AC75237396,C17324
AC70002854,C17324
AC73642830,C17325
AC93549580,C17326
AC62159377,C17326
AC73360424,C17327
AC83279744,C17328
AC63271786,C17328
AC85470451,C17329
AC55325154,C17329
AC52799419,C17329
AC94709509,C17330
AC33057303,C17331
AC25578557,C17332
AC96427038,C17333
AC44527881,C17334
AC62921237,C17335
AC79660306,C17336
AC55271329,C17336
AC70139089,C17337
AC23302690,C17338
AC10006853,C17339
AC87190445,C17340
AC24284019,C17341
AC28483033,C17342
AC14793226,C17342
AC51413536,C17343
AC84609143,C17343
AC52629185,C17343
AC94962617,C17344
AC15725223,C17344
AC63016221,C17345
AC24491169,C17345
AC20401262,C17345
AC79913941,C17346
AC14470529,C17346
AC85955760,C17347
AC27974490,C17347
AC50629905,C17348
AC82325886,C17348
AC25304429,C17349
AC22394746,C17350
AC72630829,C17351
AC99938737,C17352
AC55816536,C17352
AC14533272,C17353
AC71954751,C17354
AC81544244,C17355
AC34351408,C17355
AC89591322,C17356
AC89082924,C17357
AC32274327,C17358
AC59184124,C17358
AC65984537,C17359
AC35505626,C17360
AC95254294,C17360
AC82965431,C17361
AC69829621,C17361
AC87275078,C17362
AC50180027,C17362
AC51111827,C17363
AC40711963,C17364
AC87583209,C17364
AC57644803,C17365
AC74559384,C17365
AC43831811,C17366
AC67371062,C17367
AC19127198,C17367
AC33936397,C17368
AC54810707,C17368
AC11244599,C17369
AC86477411,C17369
AC65569914,C17370
AC17360588,C17371
AC48913883,C17371
AC22845536,C17371
AC79327942,C17372
AC92097303,C17372
AC43711824,C17373
AC35817310,C17373
AC94412052,C17374
AC24217593,C17374
AC95884002,C17375
AC79618018,C17375
AC94986024,C17375
AC23447840,C17376
AC51980480,C17377
AC16149211,C17377
AC32401714,C17378
AC82801447,C17378
AC30122879,C17379
AC16890348,C17380
AC87407483,C17381
AC54387202,C17381
AC99221523,C17382
AC27112638,C17382
AC27035138,C17383
AC79578660,C17383
AC75105789,C17384
AC94150169,C17385
AC79259019,C17386
AC44173162,C17387
AC34321973,C17388
AC70699725,C17388
AC21725862,C17389
AC38132459,C17389
AC55945558,C17390
AC93594532,C17390
AC72239102,C17391
AC43788454,C17391
AC52051829,C17392
AC11488126,C17393
AC78568334,C17393
AC36436577,C17394
AC17469369,C17394
AC37838139,C17395
AC75087468,C17395
AC20608884,C17396
AC70237129,C17397
AC51042844,C17398
AC89782819,C17399
AC34619716,C17399
AC64531229,C17400
AC73154764,C17400
AC96437409,C17400
AC79282306,C17401
AC10997548,C17402
AC83057251,C17403
AC16147020,C17404
AC93583570,C17404
AC48999072,C17405
AC59641614,C17405
AC94361108,C17406
AC92764873,C17407
AC80908103,C17407
AC53998204,C17407
AC85540817,C17408
AC87999619,C17408
AC10526992,C17409
AC25370476,C17410
AC94849010,C17410
AC64552895,C17411
AC70169155,C17411
AC70875115,C17412
AC86527936,C17413
AC25353948,C17414
AC45966711,C17415
AC52296885,C17415
AC62084504,C17416
AC50763354,C17417
AC62895933,C17417
AC23866202,C17418
AC13188924,C17419
AC76899562,C17420
AC38559945,C17421
AC82482805,C17422
AC79542780,C17423
AC70788279,C17423
AC39257578,C17423
AC82863896,C17424
AC14785787,C17424
AC83665993,C17425
AC99125823,C17425
AC11030675,C17426
AC36703105,C17427
AC59624771,C17427
AC10758756,C17427
AC13365324,C17428
AC28593870,C17429
AC23687499,C17429
AC79067566,C17430
AC41787495,C17431
AC31450112,C17432
AC80367189,C17433
AC14457417,C17434
AC68358813,C17434
AC18736785,C17435
AC64971206,C17436
AC39276470,C17436
AC65028946,C17437
AC62813312,C17438
AC28937682,C17439
AC42018268,C17439
AC72341416,C17440
AC52093172,C17441
AC48343661,C17441
AC28531611,C17442
AC88554371,C17442
AC30993362,C17443
AC34865869,C17443
AC98339472,C17443
AC16572091,C17444
AC28055241,C17445
AC67981412,C17446
AC93374187,C17446
AC73184779,C17447
AC49357893,C17448
AC50475452,C17449
AC77592642,C17450
AC90934900,C17451
AC49368435,C17452
AC19284107,C17452
AC85809873,C17453
AC32948655,C17454
AC45329224,C17455
AC47707360,C17456
AC89320642,C17457
AC55694250,C17457
AC52954408,C17457
AC69933542,C17458
AC36605062,C17458
AC13087842,C17459
AC96146642,C17459
AC50482729,C17460
AC57404058,C17461
AC23908901,C17462
AC79382078,C17463
AC42105274,C17464
AC10781984,C17465
AC55003733,C17466
AC40136180,C17467
AC58681798,C17468
AC86136526,C17469
AC88180774,C17470
AC42749863,C17470
AC84431384,C17471
AC87912461,C17472
AC20123432,C17473
AC75974204,C17474
AC50992556,C17474
AC65393042,C17474
AC89599789,C17475
AC71830505,C17475
AC86147662,C17476
AC60689039,C17477
AC90898581,C17478
AC77325304,C17479
AC88701544,C17479
AC38292307,C17480
AC20488235,C17481
AC38827854,C17481
AC29974128,C17481
AC98077364,C17482
AC97701767,C17482
AC44868001,C17483
AC49580860,C17483
AC21913729,C17483
AC10019750,C17484
AC81368370,C17485
AC62044334,C17486
AC29295386,C17486
AC61222319,C17487
AC10232747,C17488
AC91450964,C17488
AC73792151,C17489
AC50409397,C17490
AC74094456,C17491
AC60979340,C17492
AC54733232,C17492
AC54943618,C17493
AC42259418,C17494
AC43839692,C17494
AC23040282,C17495
AC17930364,C17495
AC82928560,C17495
AC86397567,C17496
AC39201568,C17496
AC51835056,C17497
AC61019619,C17497
AC68720897,C17498
AC69170268,C17499
AC47703117,C17500
AC46621490,C17500
AC45224007,C17501
AC16440398,C17502
AC76095803,C17503
AC18379247,C17504
AC61168377,C17505
AC68558001,C17506
AC73519759,C17507
AC74167021,C17508
AC56185609,C17508
AC37416979,C17509
AC84599009,C17509
AC67580319,C17510
AC44231764,C17511
AC38001922,C17511
AC58265951,C17511
AC51569624,C17512
AC89759394,C17513
AC85813643,C17513
AC72048366,C17514
AC16186397,C17514
AC50174745,C17514
AC81333261,C17515
AC68647077,C17516
AC83385801,C17517
AC40895295,C17518
AC85320915,C17519
AC58869869,C17520
AC64758619,C17521
AC38497188,C17522
AC72191710,C17522
AC73523598,C17523
AC44204047,C17524
AC65605917,C17525
AC71160796,C17526
AC18435392,C17527
AC10776536,C17528
AC80510468,C17529
AC36995415,C17530
AC12301620,C17531
AC73085222,C17531
AC99914908,C17532
AC17690002,C17532
AC29681887,C17533
AC21762948,C17533
AC24247371,C17534
AC78273667,C17535
AC57460351,C17536
AC22174422,C17537
AC84959589,C17538
AC40261285,C17538
AC56941096,C17538
AC16753053,C17539
AC89261752,C17539
AC71288942,C17539
AC53848744,C17540
AC26890082,C17541
AC44097526,C17541
AC29590447,C17542
AC76430789,C17543
AC53788128,C17544
AC97676807,C17545
AC11723910,C17545
AC63929737,C17546
AC88708288,C17547
AC22855833,C17548
AC17936781,C17549
AC75699057,C17550
AC18594915,C17550
AC85329176,C17551
AC14576906,C17552
AC96074578,C17553
AC25942720,C17553
AC62233281,C17554
AC16790701,C17554
AC61296626,C17554
AC34537221,C17555
AC24949272,C17555
AC15263513,C17556
AC58711664,C17556
AC37939408,C17556
AC78155510,C17557
AC70994059,C17558
AC12328641,C17558
AC35458456,C17558
AC56881087,C17559
AC86980020,C17560
AC87898433,C17561
AC44823992,C17562
AC88949933,C17562
AC14113417,C17563
AC11279623,C17564
AC47001990,C17565
AC99717551,C17565
AC97704357,C17565
AC14801401,C17566
AC36115590,C17566
AC61743907,C17567
AC48278159,C17567
AC36283168,C17568
AC73222857,C17569
AC71903540,C17569
AC21329912,C17569
AC66583181,C17570
AC51916050,C17571
AC12659090,C17572
AC44322457,C17572
AC96211791,C17573
AC12235429,C17574
AC45300413,C17574
AC90112461,C17575
AC78842949,C17575
AC18213949,C17576
AC24525817,C17576
AC69813631,C17577
AC47265508,C17577
AC82318685,C17578
AC34297741,C17578
AC47679031,C17579
AC47385785,C17579
AC97641324,C17579
AC22090071,C17580
AC69219807,C17581
AC37611528,C17581
AC74490800,C17581
AC93860495,C17582
AC51708313,C17582
AC90177918,C17583
AC44414793,C17584
AC28434854,C17584
AC88516928,C17585
AC48758144,C17586
AC49119358,C17586
AC44363879,C17587
AC95087591,C17588
AC88650303,C17588
AC33596049,C17589
AC29307936,C17589
AC36422850,C17590
AC93695584,C17590
AC55349549,C17591
AC42870460,C17592
AC39855926,C17592
AC71994452,C17592
AC46584969,C17593
AC84373924,C17593
AC36006259,C17594
AC86534347,C17594
AC13620673,C17595
AC24315311,C17595
AC19836814,C17596
AC43051849,C17597
AC99393915,C17597
AC68183880,C17598
AC18190982,C17598
AC29289796,C17598
AC70333468,C17599
AC78336999,C17599
AC36149005,C17600
AC47956199,C17601
AC11378144,C17602
AC87195066,C17602
AC71906499,C17603
AC26948397,C17604
AC94248947,C17605
AC71907212,C17606
AC29783732,C17606
AC86518388,C17607
AC10306024,C17607
AC14767016,C17608
AC20946936,C17609
AC10065646,C17610
AC34196015,C17611
AC23496411,C17612
AC89997659,C17613
AC87365708,C17614
AC94188523,C17614
AC70106095,C17615
AC67262505,C17616
AC76117729,C17616
AC12729339,C17617
AC17718816,C17618
AC69268112,C17618
AC52393043,C17619
AC39190004,C17619
AC75143030,C17620
AC15229758,C17620
AC53297472,C17621
AC10789041,C17621
AC89623731,C17622
AC23499240,C17623
AC30372574,C17623
AC31805669,C17623
AC51288620,C17624
AC99769226,C17625
AC93790121,C17625
AC53602123,C17626
AC16142334,C17627
AC95668136,C17627
AC57421169,C17628
AC81957634,C17629
AC91766695,C17629
AC95803690,C17630
AC10009414,C17630
AC56384797,C17631
AC43266240,C17632
AC26879018,C17632
AC81932886,C17633
AC81924387,C17633
AC19524143,C17634
AC10148872,C17635
AC82383772,C17636
AC52294162,C17636
AC41459267,C17637
AC50545740,C17638
AC45176678,C17639
AC64632586,C17640
AC74417644,C17641
AC56269604,C17642
AC61572800,C17643
AC76131640,C17644
AC70490273,C17645
AC91416226,C17646
AC75533752,C17647
AC60411614,C17648
AC93235026,C17649
AC55299426,C17649
AC14116506,C17650
AC20211240,C17650
AC91831343,C17650
AC54527215,C17651
AC27705860,C17652
AC31104693,C17652
AC86992018,C17653
AC11713396,C17654
AC81257609,C17655
AC32532388,C17656
AC24517161,C17657
AC81827920,C17657
AC26467972,C17658
AC52071650,C17659
AC40746666,C17659
AC98657006,C17660
AC56879136,C17661
AC85969805,C17662
AC76172911,C17662
AC33039905,C17663
AC95595996,C17663
AC30395382,C17664
AC49541361,C17664
AC90954543,C17665
AC59565187,C17665
AC21020789,C17666
AC90762011,C17667
AC65652748,C17668
AC83727672,C17669
AC62921232,C17670
AC99162381,C17671
AC76669356,C17672
AC87463723,C17672
AC82800755,C17672
AC84697604,C17673
AC84744582,C17673
AC34990565,C17673
AC18236698,C17674
AC74481337,C17675
AC25066143,C17676
AC11782684,C17677
AC65261792,C17677
AC33403440,C17677
AC23429584,C17678
AC97551368,C17678
AC58759943,C17678
AC39798994,C17679
AC17620138,C17679
AC87051535,C17680
AC79975497,C17681
AC72398062,C17681
AC79607688,C17682
AC90970031,C17682
AC59396696,C17683
AC56233052,C17684
AC97384359,C17684
AC76137128,C17685
AC55309679,C17686
AC40023304,C17686
AC29033198,C17686
AC54230515,C17687
AC96521698,C17687
AC50674116,C17687
AC16531504,C17688
AC99529143,C17689
AC43954576,C17689
AC48156086,C17690
AC97547296,C17690
AC35262483,C17690
AC75640814,C17691
AC93236744,C17691
AC97857959,C17691
AC45495265,C17692
AC58119164,C17693
AC79398845,C17694
AC19428932,C17695
AC88750055,C17696
AC60585159,C17697
AC99826953,C17697
AC36878199,C17698
AC51536654,C17699
AC87419831,C17699
AC39397521,C17699
AC67415275,C17700
AC33172331,C17701
AC60037503,C17701
AC47272139,C17702
AC38453382,C17703
AC57194186,C17703
AC72974420,C17704
AC51526921,C17704
AC60486799,C17705
AC58307172,C17706
AC45607023,C17706
AC14178670,C17707
AC30376270,C17707
AC73473705,C17708
AC81580571,C17708
AC97043815,C17708
AC11187769,C17709
AC24041196,C17710
AC21381490,C17710
AC22928879,C17711
AC99125861,C17711
AC11995020,C17712
AC21984468,C17712
AC47314369,C17713
AC90207214,C17713
AC46043197,C17714
AC72166482,C17714
AC14928072,C17715
AC48508811,C17715
AC24002138,C17716
AC18006443,C17717
AC99590199,C17718
AC10370705,C17718
AC96049040,C17719
AC79653186,C17720
AC32302420,C17721
AC95656169,C17722
AC60917950,C17723
AC54418341,C17724
AC25357966,C17725
AC45077241,C17726
AC37674628,C17726
AC77513942,C17727
AC44935989,C17728
AC79343796,C17729
AC69615487,C17729
AC88339181,C17729
AC41539984,C17730
AC88212122,C17730
AC67003437,C17731
AC25723926,C17732
AC29021882,C17732
AC16611397,C17732
AC46380040,C17733
AC24983004,C17734
AC55727663,C17735
AC12150175,C17735
AC81781976,C17735
AC94630029,C17736
AC20379568,C17736
AC67440212,C17737
AC58508722,C17737
AC98631700,C17738
AC49014309,C17739
AC86454177,C17739
AC66098541,C17739
AC43287284,C17740
AC37738493,C17741
AC20050588,C17742
AC87825703,C17743
AC27960311,C17743
AC22080420,C17744
AC67656632,C17745
AC74668934,C17746
AC67378539,C17747
